,H_IMDB,H_IMDA,H_CTL,M_IMDA,M_IMDB,M_CTL,R_IMDA,R_IMDB,R_CTL
LOC100742742,17.41064779,17.49256227,19.99819648,16.93268177,16.61467548,15.55542417,17.03815904,17.66290516,17.04274355
LOC100742743,38.67572271,30.81156684,27.06423652,28.35956246,29.10955933,25.86410736,32.21268708,27.72123017,34.46880211
LOC100742744,11.14123955,11.64643052,10.28327675,10.86529117,11.64807018,10.44569044,11.77638145,11.52318188,10.74467764
LOC100742746,132.8108203,130.1053821,126.0101602,118.2577907,116.9496344,102.8626295,119.0724778,113.4108204,116.5217427
LOC100742747,38.1488044,38.58628177,40.93271585,42.3712108,46.9120271,41.81426794,43.30952485,45.77981853,42.15711215
LOC100742748,16.71186419,11.80388062,9.496041265,9.87700846,10.41936084,9.635331716,12.6848811,13.86058124,11.35806627
LOC100742749,79.90005978,77.63757289,77.79648787,75.33786322,75.46406064,72.16899034,79.16884947,80.21454999,76.46652856
LOC100742750,10.19958235,10.34431958,9.263159797,9.119205065,10.01469984,8.837611217,10.12878481,9.69236706,9.495157044
LOC100742751,11.8081179,11.61205171,11.5773369,11.99090838,12.03257687,10.92117622,11.84314351,12.79495041,11.53845305
LOC100742752,3.497788436,4.64315173,6.110119666,5.166563186,4.046791013,4.52184465,3.899869773,4.429653596,4.471981273
LOC100742753,1.125976143,1.261867135,1.599671599,1.272124379,1.278607516,1.235900438,0.869811798,1.029737995,1.344310364
LOC100742754,30.7196952,36.86036488,36.46958283,39.67681437,39.26522313,38.6294691,39.94461134,40.59799973,37.91823552
LOC100742755,12.86744521,11.37394043,12.09006387,10.99700189,11.02718537,11.08246687,10.67750456,11.23361362,11.24012715
LOC100742756,0.371740906,0.235696309,0.351556685,0.266452856,0.333802578,0.293340169,0.282320719,0.323103329,0.271441518
LOC100742757,17.54365656,17.82594055,17.54454977,17.17115642,17.26034441,17.54195652,17.41553125,18.00599124,17.51023855
LOC100742758,5.409046052,6.201824976,5.916389429,5.88619938,3.91370052,5.54347209,4.470000192,3.815753797,5.31512877
LOC100742759,20.41669348,22.58466354,25.58642873,20.3662805,20.85082303,19.57178723,18.93946045,19.29634775,21.34990227
LOC100742760,0.126654851,0.199813547,0.191329389,0.17951276,0.104246165,0.190574449,0.316616148,0.147148297,0.195748986
LOC100742761,18.38709356,19.66091024,18.73467574,18.78712393,19.34058679,18.10105634,19.45540683,18.08886262,19.08721547
LOC100742762,88.41872289,69.49182201,65.83964154,66.42217857,69.98430842,64.21307682,77.4376283,81.88368886,76.42768278
LOC100742763,23.38089157,19.9965109,18.96584154,19.56283152,19.27388095,16.34101465,22.45395402,19.70620828,20.17165741
LOC100742764,2.270057461,1.786434151,1.856239105,1.910546217,1.678927928,1.195936298,2.558511804,1.900847651,1.525753676
LOC100742765,7.333589034,7.615505592,7.821082338,7.675718989,7.62213093,7.328683776,7.39566491,7.283707733,7.289509222
LOC100742766,31.37265068,35.22119665,33.89244809,35.65050533,35.63276329,35.39463638,36.13951174,35.76197716,34.04589527
LOC100742767,7.831148005,7.331390293,7.557129003,7.73649605,7.677116311,7.413029591,7.047862148,7.13917172,7.121805202
LOC100742768,25.0557033,28.3278733,30.02215883,31.19178498,30.77317272,29.0273623,30.2771235,31.99894793,27.33143695
LOC100742769,4.313711674,3.826270165,4.848744767,5.83843237,7.11229945,5.008659068,8.131324129,4.428797057,7.782383781
LOC100742770,12.80313352,11.76637547,11.09116448,10.97700866,11.49770421,10.39951175,11.38196869,11.14794835,10.73964939
LOC100742771,1.086250198,0.97389172,0.883607952,1.09936463,0.841945325,0.795616233,0.918854539,0.985257983,0.922709946
LOC100742772,45.46490443,41.95094791,39.7195291,41.41266564,41.66804986,38.65437227,43.94654674,47.27435483,41.88225757
LOC100742773,36.29029115,37.80601823,37.07073211,34.65359611,35.86009751,33.21973891,32.68254678,35.43970883,34.60386301
LOC100742774,98.29621142,78.87404131,70.22955229,69.84660432,70.8375705,69.58212192,79.8201155,72.6129146,74.89860768
LOC100742775,7.082368165,5.150844626,5.60603055,4.522747937,2.517462348,3.344863692,2.875849009,2.289809955,3.962080783
LOC100742776,19.92144068,22.24576199,21.01291957,21.52875838,20.79469164,19.66188658,21.69828926,21.02351378,22.57549075
LOC100742777,3.67619261,3.405808387,3.577238541,3.634621958,3.945073975,3.346411593,3.717705823,3.106404009,3.37596841
LOC100742778,60.39047405,64.45837068,64.80656056,64.49041158,67.11018265,58.87875044,66.07954703,69.7942862,61.01875879
LOC100742779,21.37267863,20.24216216,23.023106,18.35658274,15.00428281,15.18391717,15.748053,14.46089592,18.21219706
LOC100742780,2.092834164,4.953086111,4.585926023,5.743816092,3.055344657,5.4698622,3.901892004,4.502788735,4.644126632
LOC100742781,0.950940795,1.148385494,0.930799209,0.795987827,0.833321489,0.914354159,0.925930892,0.818994663,1.092760786
LOC100742782,9.265639776,10.22413794,10.16839972,10.80070578,10.96978411,10.20489944,10.95957176,10.52316056,10.30912203
LOC100742783,52.17886373,68.76403579,75.06401506,68.60274956,75.21037416,69.63147413,58.68552466,66.60335008,66.95457867
LOC100742784,19.30924377,20.68481091,20.0517609,19.78915993,20.69656299,19.13464486,19.87133145,20.56246701,20.29622705
LOC100742785,0.852147804,0.711406654,0.35254425,0.524940288,0.53493982,0.727048689,1.006185972,0.785686047,0.519971611
LOC100742786,12.74551546,13.32127075,13.19998319,13.3828751,14.37499995,13.82821098,13.40958291,14.49888306,13.49235455
LOC100742787,4.790432299,3.893594164,4.79790833,3.634352094,3.723721445,2.935320028,3.930289944,3.597690505,4.167306328
LOC100742788,17.75116372,18.95552395,18.59302393,19.67901335,19.20054658,18.92649904,18.70136091,19.04913874,18.15501006
LOC100742789,30.09562353,28.726969,29.0727456,30.66977159,32.07619701,32.82555949,32.81766449,34.20966214,29.07683924
LOC100742790,2.689913664,3.246050502,3.301071261,3.869878329,2.945295912,3.002142524,3.814262242,2.721753994,3.050353482
LOC100742791,360.6744954,274.4363051,230.9079611,227.0555996,252.6041291,201.5064107,269.5730343,282.1559462,249.7874712
LOC100742792,1.927636908,1.710361882,1.847611046,1.550964325,0.903983879,1.82215823,1.608217304,1.368442011,2.102103173
LOC100742793,13.05643542,8.60280275,7.694957771,8.317713485,8.569622716,7.636625753,10.1829645,9.222516408,9.442580596
LOC100742794,105.484757,95.76921029,103.9644885,103.5875613,105.319221,99.65309794,106.3438241,101.5910775,102.9528201
LOC100742795,146.2334867,156.40918,169.5097366,147.7467587,159.7637407,151.5365547,143.1657293,149.7320704,152.9016871
LOC100742796,8.081188387,9.532291192,10.29939056,9.876156809,10.03577681,10.37349969,9.38670604,9.676264344,9.967956928
LOC100742797,43.00736985,43.79784334,39.24213724,40.08528487,41.94156389,36.86613657,43.60262309,42.46657208,40.80704926
LOC100742798,15.11408539,12.23215591,13.32688485,14.19423761,14.07978788,13.09942925,13.14940456,15.52042692,12.96602398
LOC100742799,1.706438409,1.342732929,1.963516748,1.553352065,1.764630739,1.471796677,1.303900172,1.505377301,1.460117478
LOC100742800,0.182404857,0.344902624,0.363795838,0.425944854,0.158428216,0.340951802,0.300552413,0.227452193,0.29763497
LOC100742801,1.847945268,1.381235243,1.348755319,1.87301547,1.617949192,1.397534001,1.998220167,1.525752819,1.973272596
LOC100742802,1.070087372,1.55758898,1.934320568,1.565122343,0.885599556,1.51640897,1.474390596,1.03719795,1.544898339
LOC100742803,9.648940779,7.792150393,7.32280684,7.057333278,7.284325837,6.123476363,7.46032908,7.639920383,7.563348615
LOC100742804,17.83321278,18.28162009,19.64666262,19.06651508,20.14000326,18.37255738,18.17916358,19.54856852,18.41611089
LOC100742805,0.215555313,0.288628783,0.282038763,0.542681119,0.519654306,0.874328523,0.821103131,0.440461022,0.44112092
LOC100742806,88.98700321,96.61328642,97.12212107,99.31785726,103.3284147,91.40099088,95.36490765,97.43973865,93.32799328
LOC100742807,0.272281472,0.266700208,0.184360018,0.138490837,0.152411707,0.0955081,0.253250414,0.152946324,0.227578707
LOC100742809,0.474368995,0.389662019,0.385918208,0.39469918,0.488836449,0.312134303,0.478306142,0.474485847,0.459917937
LOC100742810,0.055065881,0.027785824,0.045152251,0.064397735,0.018151119,0.048756016,0.044509601,0.04168951,0.020617205
LOC100742811,0.1667032,0.094288768,0.059006056,0.06739981,0.105371287,0.054207385,0.106610044,0.058436451,0.060600271
LOC100742812,17.02122399,19.14449904,19.32553809,18.31343039,17.88630084,16.59942903,15.3547694,18.121297,17.65470712
LOC100742813,44.08935257,42.26608797,51.64414972,37.31109473,32.88669767,29.16705076,22.80532809,22.12917175,39.1802996
LOC100742814,35.54321625,36.25420578,37.68643267,40.60564243,42.91109226,37.75509893,39.87220233,40.68675659,38.05246792
LOC100742815,27.23745364,27.30466256,25.99183555,25.94790495,27.54722178,24.97147766,28.76412875,28.55087642,25.55604615
LOC100742816,1689.112246,1882.303064,1574.011134,1581.747063,1666.50096,1758.034698,1746.069081,2020.419192,1780.833458
LOC100742817,28.06800289,29.16132623,28.61332057,28.75974059,29.14907638,29.61132888,29.79891952,31.13916635,29.09791403
LOC100742818,78.07891386,79.19897011,81.59818912,78.13173656,86.40334284,79.51850815,81.14515895,86.56763725,77.30186264
LOC100742819,25.09571658,26.78552053,25.51218728,25.1736922,27.20230179,24.04520133,26.47682771,25.88001352,25.00073092
LOC100742820,0.278661734,0.232053261,0.239864135,1.694794096,0.329014113,0.269113859,0.287849698,3.519526003,0.227113955
LOC100742821,2.797273534,2.534005437,2.650633272,1.981442423,1.927079914,1.536853915,1.406994056,1.270005808,1.867716627
LOC100742822,12.22214944,11.65424227,12.63181958,12.7329454,13.89931873,12.5633993,12.30695386,13.30733938,11.87150842
LOC100742823,1.902946086,2.118050488,2.080738123,2.265515305,1.944003429,2.222820279,1.886149805,2.024661344,2.318747974
LOC100742824,25.94693836,25.68063583,24.54111498,25.35749196,26.57938113,23.21779839,26.12141155,25.44484181,25.05547801
LOC100742825,21.11188815,19.93801342,20.02435759,20.57573781,21.90440229,19.76785252,21.58344963,21.5725347,20.6856228
LOC100742826,22.87037039,27.67710375,27.64724812,29.66153073,29.16498418,29.54463488,28.57962497,29.2641006,27.59067457
LOC100742827,19.11367604,21.53336756,20.58016752,21.40093394,21.08286221,20.95377265,22.19185112,22.34245658,21.50816436
LOC100742828,528.203215,407.5213902,333.7474966,326.8358982,336.2728536,270.1511242,384.6280401,388.5393612,345.5239117
LOC100742829,24.00999838,25.51256247,26.5745104,24.19524091,23.23280438,24.8349982,23.61013887,23.35959631,23.05263271
LOC100742830,34.44185191,35.38559006,34.45703765,37.1272911,40.31910695,38.13388942,38.61535321,37.91441995,39.17048666
LOC100742831,45.71609048,45.24131603,38.71207985,45.16768073,46.18529011,42.29826748,49.11366895,47.47561826,46.05222201
LOC100742832,43.71643668,51.87097255,48.07041099,52.81351057,49.40248245,58.25495951,53.19286867,53.31880627,52.2317692
LOC100742833,79.928858,79.48333585,82.47129357,71.66786439,69.3437506,69.1901547,69.53886663,73.13409814,71.27269554
LOC100742835,63.71185196,57.76895703,53.42446449,59.34684444,58.79105988,60.59556335,67.81709842,55.11821501,60.3395071
LOC100742836,0.649421904,0.532266484,0.755323576,0.808620214,0.704159425,0.808067931,1.066899577,0.669765083,0.722528829
LOC100742837,23.00910875,19.85009395,20.56745759,30.35695848,24.56514259,26.21249444,27.0147481,35.06868108,21.81636289
LOC100742838,18.42366279,21.39903026,20.32489259,21.56780832,18.54815307,21.09556711,21.26989578,20.84469457,20.43430862
LOC100742839,54.48347686,55.31558277,56.44444877,54.36691354,57.07325211,51.31519639,55.43141481,58.05980913,52.68968294
LOC100742840,10.95497107,13.19417631,14.84733794,14.48534045,15.94281189,14.82699033,14.60206306,14.49494429,14.66018029
LOC100742841,9.315725698,8.94202293,8.711132399,9.398697135,9.681471793,9.250314739,10.01038057,9.29912976,10.03279412
LOC100742842,99.66688946,113.3746645,118.9890513,99.54685398,106.8375078,96.08493294,91.5960673,97.07515089,101.0739538
LOC100742844,43.07600062,44.56985677,44.41944223,45.5175134,47.40585757,43.25507973,48.42921034,46.26823039,44.96804254
LOC100742845,64.94000739,69.92742941,70.29869567,71.03626544,69.86161691,69.84474781,71.40715993,73.82295981,67.84254277
LOC100742846,7.210207247,8.321140699,9.152910671,8.343642144,8.214968225,8.690987885,8.312464994,7.994360049,8.805156588
LOC100742848,1.039997411,0.725023625,0.912149531,0.588226882,0.646900996,0.941194826,0.803259552,0.899479404,0.833977796
LOC100742849,40.10408245,41.13658893,39.69385318,41.90374032,42.32377518,40.26837099,42.69046782,43.66073202,40.97952812
LOC100742850,2.063856935,3.384210514,4.02952451,3.618764499,3.423434315,3.386591271,3.432530103,3.431322608,2.900910388
LOC100742851,2.780836837,1.841164584,1.706864632,1.313551925,1.976458693,0.875471244,3.065026752,2.258187064,1.360701235
LOC100742852,0.006357129,0.02034478,0.011970246,0.020505876,0.003242009,0.005064137,0.020091607,0.007435659,0.007090982
LOC100742853,0.122605447,0.198551627,0.198267521,0.16308994,0.136883228,0.165250988,0.152610239,0.140307238,0.149488714
LOC100742854,2.786453973,2.644294302,2.660455148,2.541424693,2.577518555,2.399272598,2.642002991,2.811653645,2.394978542
LOC100742855,39.68962669,34.80570431,39.60348912,37.57314102,39.36038751,36.23902319,35.66506712,37.5681337,38.75524881
LOC100742856,72.53252826,81.55672125,78.67378554,80.62686464,80.40793306,77.2240926,78.64052723,81.08020186,74.45047909
LOC100742857,24.53766279,26.4187219,24.24748104,25.52037503,26.204325,24.89265057,26.78349749,26.59040859,26.0008435
LOC100742858,26.89672573,34.16306758,35.44555704,35.63588364,36.92792461,36.48543441,36.45895545,39.72284179,34.63231318
LOC100742859,30.27242418,21.54868652,19.00351167,19.84677966,21.54435719,15.41175952,23.20986816,22.66387031,20.15590955
LOC100742860,65.33867963,64.4026397,59.33090446,63.02522545,65.48909761,57.3258048,65.40904177,66.84005944,60.82530027
LOC100742861,31.50582729,25.30288287,30.32625513,27.41978501,28.08966399,26.29635885,27.5277113,29.627925,28.05104065
LOC100742862,8.142356345,7.806832524,8.496030713,8.578405045,8.726353284,7.836869209,9.291177994,9.198307088,8.468294194
LOC100742863,57.29191048,61.87682348,61.08427637,57.83043706,58.32969049,52.26332381,55.8186102,61.07226954,53.91086744
LOC100742864,13.48129356,13.43625759,13.55848657,12.93081227,14.64383962,11.91533493,13.03429783,13.99668359,13.12187296
LOC100742865,47.2270653,47.85730912,50.27778555,45.13864587,47.3638714,39.33459391,45.50406003,45.29647911,41.27613415
LOC100742866,18.22769245,18.02991894,18.52927472,17.86041229,19.27564723,17.11427491,19.55182296,18.66296035,18.73877856
LOC100742867,11.69978479,13.49408364,13.40811082,14.36592834,13.29067116,13.49304373,14.03587091,14.26428173,14.55718565
LOC100742868,13.22489288,12.81592442,13.66645539,13.637587,14.22617689,13.68246012,14.84470457,14.71120939,14.93848976
LOC100742869,2.302131476,2.391417675,3.27426372,2.679986295,2.17838231,2.29576746,1.905258164,2.165569957,2.336578475
LOC100742870,21.20431335,21.9409553,21.12522983,21.95816971,21.17411614,24.19785659,22.27645469,22.65393636,21.96925566
LOC100742871,25.91820061,23.25379046,27.34537797,24.91766794,26.11624065,24.05163742,24.43914771,25.04933201,26.2071911
LOC100742872,42.43192486,46.95079459,43.19294723,47.7850442,46.05694142,44.4194251,49.48565789,50.0576508,46.25824835
LOC100742873,6.743632117,8.534402155,7.624312555,8.109617899,8.863128559,8.325401229,8.476401703,7.6060337,8.342915301
LOC100742874,1.625505984,1.097888375,1.012275825,3.221259625,1.663629031,4.377182727,1.655445754,4.498486587,1.884034898
LOC100742875,22.25106892,21.81546984,19.10352996,21.01973587,20.6792804,20.54326768,21.06297502,22.41142289,20.82218301
LOC100742876,0.348656433,0.335091339,0.548945611,0.44114791,0.263487987,0.594217875,0.410847151,0.270097658,0.456875659
LOC100742877,21.88693028,24.19552917,24.13470214,25.10166975,25.0469025,25.15592035,24.84260549,24.68047627,24.95819801
LOC100742878,28.57116389,19.85232392,16.17451439,17.49193259,21.84856311,13.51018424,21.07876362,18.49353872,23.00978388
LOC100742879,40.98419504,39.46699919,44.52149703,43.81219077,41.54292697,37.99081244,44.44117542,44.86252417,39.91592084
LOC100742880,10.29167491,8.85690776,11.62449255,9.60963048,6.568511046,6.247799141,4.781204234,3.077339938,8.575722401
LOC100742881,33.52949066,44.09516797,44.4687298,32.66969426,38.46493581,33.36442525,30.65973567,38.17350596,34.70149253
LOC100742882,106.7140327,106.8638176,115.5587202,105.706382,117.01306,108.5835569,110.5749496,112.3351111,111.7505816
LOC100742883,21.78315137,22.05715589,20.70697391,21.80283478,23.18883282,20.54033388,22.97827384,21.07593393,22.73323069
LOC100742884,61.57171706,63.64034179,63.17586779,64.31551689,64.7921145,60.0220988,65.32337823,64.50833108,63.36994383
LOC100742885,30.41627215,28.53297455,31.83545754,26.87824378,27.65282622,23.98327407,24.36831434,25.10379798,27.48110108
LOC100742886,39.35601809,44.58947839,41.97427464,43.25744759,44.84288188,43.23230302,43.2970939,41.18112655,43.42203198
LOC100742888,32.11184429,39.40024128,39.56685434,34.50702403,32.93185013,33.17669711,30.79022185,33.7822832,34.73098562
LOC100742889,4.127481953,4.853204032,4.984775563,4.58982815,4.674042625,4.695476258,4.462093386,4.770200308,4.86467657
LOC100742890,4.84408669,4.315399985,3.34510453,3.581137787,3.573418472,3.290402328,4.070326179,3.546839306,3.834726145
LOC100742891,23.45803229,28.38034416,27.85037557,27.89033809,27.78895096,30.96942625,27.69260434,26.76852973,29.11403841
LOC100742892,0.203102183,0.148546052,0.185204534,0.591891355,0.165461365,0.136998409,0.200657076,0.84809189,0.179143965
LOC100742893,19.26945762,16.83201791,18.06010814,14.32246502,14.8817276,12.77978258,11.18120659,12.43942384,15.52014879
